journalEntryId,batchId,targetUnitId,targetField,timestamp,query,searchResultChosen,actualOpenedUrl,sourceOpened,accepted,rejectionReason,title,organization,publisher,locator,boundedContext,sourceFact
JRN_R01_B01_SPC_ARDENNA_GRISEA_TERRAIN_SPECIFIC_001,R01_B01,SPC_ARDENNA_GRISEA,terrainSpecific,2026-08-19T17:57:32Z,Ardenna grisea habitat behavior BirdLife sooty shearwater,Sooty Shearwater Overview | Cornell Lab of Ornithology,https://www.allaboutbirds.org/guide/Sooty_Shearwater/overview,true,true,,Sooty Shearwater Overview,Cornell Lab of Ornithology,All About Birds,Species summary and Basic Description,The account calls the species pelagic and identifies burrow nesting.,Pelagic waters and burrows are supported terrain tokens.
JRN_R01_B01_SPC_BALAENA_MYSTICETUS_PERSONALITY_001,R01_B01,SPC_BALAENA_MYSTICETUS,personalityId,2026-08-19T17:57:32Z,site:fisheries.noaa.gov/species/bowhead-whale bowhead whale behavior habitat pack ice,5 Icebreakers About Bowhead Whales | NOAA Fisheries,https://www.fisheries.noaa.gov/alaska/outreach-and-education/5-icebreakers-about-bowhead-whales,true,true,,5 Icebreakers About Bowhead Whales,Alaska Fisheries Science Center,NOAA Fisheries,Section 5: Bowhead Whales Rely on Sound to Survive,NOAA describes a highly vocal species with a vast repertoire of songs and calls across high and low frequencies.,Bowhead whales use extensive varied vocal expression.
JRN_R01_B01_SPC_BALAENA_MYSTICETUS_TERRAIN_BROAD_001,R01_B01,SPC_BALAENA_MYSTICETUS,terrainBroad,2026-08-19T17:57:32Z,site:fisheries.noaa.gov/species/bowhead-whale bowhead whale behavior habitat pack ice,Bowhead Whale | NOAA Fisheries,https://www.fisheries.noaa.gov/species/bowhead-whale?page=2,true,true,,Bowhead Whale,Alaska Fisheries Science Center,NOAA Fisheries,About the Species,NOAA places bowheads almost exclusively in Arctic and subarctic seasonally ice-covered waters.,Bowhead whales use polar-ice and ocean systems.
JRN_R01_B01_SPC_BALAENA_MYSTICETUS_TERRAIN_SPECIFIC_001,R01_B01,SPC_BALAENA_MYSTICETUS,terrainSpecific,2026-08-19T17:57:32Z,site:fisheries.noaa.gov/species/bowhead-whale bowhead whale behavior habitat pack ice,Western Arctic Stock Assessment | NOAA Fisheries,https://media.fisheries.noaa.gov/dam-migration/ak2012_bowhead508.pdf,true,true,,Bowhead Whale: Western Arctic Stock,Alaska Fisheries Science Center,NOAA Fisheries,Habitat and migration paragraph,The assessment associates migration with shorefast and mobile pack ice and summer shelf waters.,Pack ice and pelagic/shelf-water terrain are supported.
JRN_R01_B01_SPC_BALAENICEPS_REX_PERSONALITY_001,R01_B01,SPC_BALAENICEPS_REX,personalityId,2026-08-19T17:57:32Z,site:animaldiversity.org/accounts/Balaeniceps_rex shoebill habitat behavior,Balaeniceps rex (shoebill) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Balaeniceps_rex/,true,true,,Balaeniceps rex (shoebill),University of Michigan Museum of Zoology,Animal Diversity Web,Food Habits,The account identifies stand-and-wait as one of two exact-species hunting mechanisms.,Shoebills use stationary ambush patience when hunting.
JRN_R01_B01_SPC_BALAENICEPS_REX_TERRAIN_BROAD_001,R01_B01,SPC_BALAENICEPS_REX,terrainBroad,2026-08-19T17:57:32Z,site:animaldiversity.org/accounts/Balaeniceps_rex shoebill habitat behavior,Balaeniceps rex (shoebill) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Balaeniceps_rex/,true,true,,Balaeniceps rex (shoebill),University of Michigan Museum of Zoology,Animal Diversity Web,Habitat,"Shoebills inhabit freshwater swamps, dense marshes, and floodplains with papyrus and reedbeds.",Shoebills use wetland systems.
JRN_R01_B01_SPC_BALAENICEPS_REX_TERRAIN_SPECIFIC_001,R01_B01,SPC_BALAENICEPS_REX,terrainSpecific,2026-08-19T17:57:32Z,site:animaldiversity.org/accounts/Balaeniceps_rex shoebill habitat behavior,Balaeniceps rex (shoebill) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Balaeniceps_rex/,true,true,,Balaeniceps rex (shoebill),University of Michigan Museum of Zoology,Animal Diversity Web,Habitat,"The account specifically names freshwater swamp, marsh, and floodplain habitat.","Swamp, marsh, and floodplain tokens are supported."
JRN_R01_B01_SPC_BALAENOPTERA_ACUTOROSTRATA_PERSONALITY_001,R01_B01,SPC_BALAENOPTERA_ACUTOROSTRATA,personalityId,2026-08-19T17:57:32Z,Balaenoptera acutorostrata common minke whale habitat behavior NOAA Fisheries,Minke Whale | NOAA Fisheries,https://www.fisheries.noaa.gov/species/minke-whale?page=0,true,true,,Minke Whale,Office of Protected Resources,NOAA Fisheries,Behavior and Diet,"NOAA documents clicks, grunts, pulse trains, ratchets, thumps, and regionally varying boing vocalizations.",Common minke whales produce a varied vocal repertoire.
JRN_R01_B01_SPC_BALAENOPTERA_ACUTOROSTRATA_TERRAIN_BROAD_001,R01_B01,SPC_BALAENOPTERA_ACUTOROSTRATA,terrainBroad,2026-08-19T17:57:32Z,Balaenoptera acutorostrata common minke whale habitat behavior NOAA Fisheries,Minke Whale | NOAA Fisheries,https://www.fisheries.noaa.gov/species/minke-whale?page=0,true,true,,Minke Whale,Office of Protected Resources,NOAA Fisheries,Where They Live,NOAA reports a preference for temperate to boreal waters with broader tropical and subtropical occurrence.,Common minke whales use ocean systems.
JRN_R01_B01_SPC_BALAENOPTERA_ACUTOROSTRATA_TERRAIN_SPECIFIC_001,R01_B01,SPC_BALAENOPTERA_ACUTOROSTRATA,terrainSpecific,2026-08-19T17:57:32Z,Balaenoptera acutorostrata common minke whale habitat behavior NOAA Fisheries,Minke Whale | NOAA Fisheries,https://www.fisheries.noaa.gov/species/minke-whale?page=0,true,true,,Minke Whale,Office of Protected Resources,NOAA Fisheries,Where They Live,The exact-species account describes free-ranging temperate and boreal marine waters rather than an inland habitat.,Pelagic is the controlled specific normalization.
JRN_R01_B01_SPC_BALAENOPTERA_MUSCULUS_PERSONALITY_001,R01_B01,SPC_BALAENOPTERA_MUSCULUS,personalityId,2026-08-19T17:57:32Z,site:fisheries.noaa.gov/species/blue-whale Behavior and Diet Where They Live,Blue Whale: Science | NOAA Fisheries,https://www.fisheries.noaa.gov/species/blue-whale/science?page=0,true,true,,Blue Whale: Science,Office of Protected Resources,NOAA Fisheries,Behavior and Diet,"NOAA reports powerful pulses, groans, and moans used for communication and perhaps long-range navigation.",Blue whales use pronounced vocal expression across ocean-scale distances.
JRN_R01_B01_SPC_BALAENOPTERA_MUSCULUS_TERRAIN_BROAD_001,R01_B01,SPC_BALAENOPTERA_MUSCULUS,terrainBroad,2026-08-19T17:57:32Z,site:fisheries.noaa.gov/species/blue-whale Behavior and Diet Where They Live,Blue Whale: Science | NOAA Fisheries,https://www.fisheries.noaa.gov/species/blue-whale/science?page=0,true,true,,Blue Whale: Science,Office of Protected Resources,NOAA Fisheries,Where They Live,Blue whales occur in every ocean except the Arctic and migrate between polar feeding and lower-latitude breeding waters.,Blue whales use ocean systems.
JRN_R01_B01_SPC_BALAENOPTERA_MUSCULUS_TERRAIN_SPECIFIC_001,R01_B01,SPC_BALAENOPTERA_MUSCULUS,terrainSpecific,2026-08-19T17:57:32Z,site:fisheries.noaa.gov/species/blue-whale Behavior and Diet Where They Live,Blue Whale: Science | NOAA Fisheries,https://www.fisheries.noaa.gov/species/blue-whale/science?page=0,true,true,,Blue Whale: Science,Office of Protected Resources,NOAA Fisheries,Where They Live,The account describes open-ocean ranges from subtropical waters to polar feeding grounds.,Pelagic is the controlled specific normalization.
JRN_R01_B01_SPC_BALEARICA_REGULORUM_PERSONALITY_001,R01_B01,SPC_BALEARICA_REGULORUM,personalityId,2026-08-19T17:59:23Z,site:animaldiversity.org/accounts/Balearica_regulorum gray crowned crane habitat behavior,Balearica regulorum (grey crowned crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Balearica_regulorum/,true,true,,Balearica regulorum (grey crowned crane),University of Michigan Museum of Zoology,Animal Diversity Web,Behavior,The exact-species account reports mutual preening that may sustain pair bonds outside breeding season.,Grey crowned crane pairs engage in mutual grooming intimacy.
JRN_R01_B01_SPC_BALEARICA_REGULORUM_TERRAIN_BROAD_001,R01_B01,SPC_BALEARICA_REGULORUM,terrainBroad,2026-08-19T17:59:23Z,site:animaldiversity.org/accounts/Balearica_regulorum gray crowned crane habitat behavior,Balearica regulorum (grey crowned crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Balearica_regulorum/,true,true,,Balearica regulorum (grey crowned crane),University of Michigan Museum of Zoology,Animal Diversity Web,Habitat,The account centers grasslands close to water and wet nesting cover.,"Grey crowned cranes use grassland, wetland, and freshwater systems."
JRN_R01_B01_SPC_BALEARICA_REGULORUM_TERRAIN_SPECIFIC_001,R01_B01,SPC_BALEARICA_REGULORUM,terrainSpecific,2026-08-19T17:59:23Z,site:animaldiversity.org/accounts/Balearica_regulorum gray crowned crane habitat behavior,Balearica regulorum (grey crowned crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Balearica_regulorum/,true,true,,Balearica regulorum (grey crowned crane),University of Michigan Museum of Zoology,Animal Diversity Web,Habitat,"Savanna, grassland, seasonal shallow lakes, and marsh are explicitly named.","Savanna, lake, and marsh tokens are supported."
JRN_R01_B01_SPC_BERARDIUS_BAIRDII_PERSONALITY_001,R01_B01,SPC_BERARDIUS_BAIRDII,personalityId,2026-08-19T17:59:23Z,site:fisheries.noaa.gov/species/bairds-beaked-whale Behavior and Diet Where They Live,Baird's Beaked Whale | NOAA Fisheries,https://www.fisheries.noaa.gov/species/bairds-beaked-whale?page=1,true,true,,Baird's Beaked Whale,Office of Protected Resources,NOAA Fisheries,Behavior and Diet,NOAA reports spy-hopping plus fluke and flipper slaps during surface intervals between deep dives.,Baird's beaked whales use conspicuous visual display behaviors at the surface.
JRN_R01_B01_SPC_BERARDIUS_BAIRDII_TERRAIN_BROAD_001,R01_B01,SPC_BERARDIUS_BAIRDII,terrainBroad,2026-08-19T17:59:23Z,site:fisheries.noaa.gov/species/bairds-beaked-whale Behavior and Diet Where They Live,Baird's Beaked Whale | NOAA Fisheries,https://www.fisheries.noaa.gov/species/bairds-beaked-whale?page=1,true,true,,Baird's Beaked Whale,Office of Protected Resources,NOAA Fisheries,Where They Live,"NOAA identifies cold, deep oceanic waters as preferred habitat.",Baird's beaked whales use ocean systems.
JRN_R01_B01_SPC_BERARDIUS_BAIRDII_TERRAIN_SPECIFIC_001,R01_B01,SPC_BERARDIUS_BAIRDII,terrainSpecific,2026-08-19T17:59:23Z,site:fisheries.noaa.gov/species/bairds-beaked-whale Behavior and Diet Where They Live,Baird's Beaked Whale | NOAA Fisheries,https://www.fisheries.noaa.gov/species/bairds-beaked-whale?page=1,true,true,,Baird's Beaked Whale,Office of Protected Resources,NOAA Fisheries,Where They Live,"Preferred waters exceed 3,300 feet and occur around slopes, seamounts, and submarine canyons.",Pelagic is the controlled specific token supported by deep oceanic habitat.
JRN_R01_B01_SPC_BIZIURA_LOBATA_PERSONALITY_001,R01_B01,SPC_BIZIURA_LOBATA,personalityId,2026-08-19T17:59:23Z,site:animaldiversity.org/accounts/Biziura_lobata musk duck habitat behavior,Biziura lobata (musk duck) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Biziura_lobata/,true,true,,Biziura lobata (musk duck),University of Michigan Museum of Zoology,Animal Diversity Web,Behavior and Communication,"The account documents learned mimicry of waterfowl, mechanical noises, and complex human sounds.",Musk ducks outwardly mimic diverse sounds.
JRN_R01_B01_SPC_BIZIURA_LOBATA_TERRAIN_BROAD_001,R01_B01,SPC_BIZIURA_LOBATA,terrainBroad,2026-08-19T17:59:23Z,site:animaldiversity.org/accounts/Biziura_lobata musk duck habitat behavior,Biziura lobata (musk duck) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Biziura_lobata/,true,true,,Biziura lobata (musk duck),University of Michigan Museum of Zoology,Animal Diversity Web,Reproduction and Food Habits,Nests occur in seasonally flooded rushes; feeding is in shallow submerged or emergent vegetation.,Musk ducks use freshwater wetland systems.
JRN_R01_B01_SPC_BIZIURA_LOBATA_TERRAIN_SPECIFIC_001,R01_B01,SPC_BIZIURA_LOBATA,terrainSpecific,2026-08-19T17:59:23Z,site:animaldiversity.org/accounts/Biziura_lobata musk duck habitat behavior,Biziura lobata (musk duck) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Biziura_lobata/,true,true,,Biziura lobata (musk duck),University of Michigan Museum of Zoology,Animal Diversity Web,Reproduction,"Flooded lowlands, dense rush growth, and seasonal inundation define the nesting setting.",Marsh and floodplain tokens are supported.
JRN_R01_B01_SPC_BOTAURUS_STELLARIS_PERSONALITY_001,R01_B01,SPC_BOTAURUS_STELLARIS,personalityId,2026-08-19T17:59:23Z,site:animaldiversity.org/accounts/Botaurus_stellaris Eurasian bittern habitat behavior,Botaurus stellaris (Eurasian bittern) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Botaurus_stellaris/,true,true,,Botaurus stellaris (Eurasian bittern),University of Michigan Museum of Zoology,Animal Diversity Web,Behavior,The bittern aligns its streaks with vegetation and sways to imitate wind-blown reeds.,Eurasian bitterns use active behavioral camouflage.
JRN_R01_B01_SPC_BOTAURUS_STELLARIS_TERRAIN_BROAD_001,R01_B01,SPC_BOTAURUS_STELLARIS,terrainBroad,2026-08-19T17:59:23Z,site:animaldiversity.org/accounts/Botaurus_stellaris Eurasian bittern habitat behavior,Botaurus stellaris (Eurasian bittern) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Botaurus_stellaris/,true,true,,Botaurus stellaris (Eurasian bittern),University of Michigan Museum of Zoology,Animal Diversity Web,Food Habits and nesting account,The source repeatedly identifies shallow reedbed water as feeding and nesting habitat.,Eurasian bitterns use wetland systems.
JRN_R01_B01_SPC_BOTAURUS_STELLARIS_TERRAIN_SPECIFIC_001,R01_B01,SPC_BOTAURUS_STELLARIS,terrainSpecific,2026-08-19T17:59:23Z,site:animaldiversity.org/accounts/Botaurus_stellaris Eurasian bittern habitat behavior,Botaurus stellaris (Eurasian bittern) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Botaurus_stellaris/,true,true,,Botaurus stellaris (Eurasian bittern),University of Michigan Museum of Zoology,Animal Diversity Web,Food Habits and nesting account,Shallow reedbeds are marsh habitat in the controlled terrain vocabulary.,Marsh is the supported specific terrain token.
JRN_R01_B01_SPC_CEPHALORHYNCHUS_COMMERSONII_PERSONALITY_ID_001,R01_B01,SPC_CEPHALORHYNCHUS_COMMERSONII,personalityId,2026-08-19T18:07:53Z,site:animaldiversity.org/accounts/Cephalorhynchus_commersonii Commerson dolphin habitat behavior,Cephalorhynchus commersonii (Commerson's dolphin) | Animal Diversity Web,https://animaldiversity.org/accounts/Cephalorhynchus_commersonii/,true,true,,Cephalorhynchus commersonii (Commerson's dolphin),"Animal Diversity Web, University of Michigan Museum of Zoology",University of Michigan,Behavior,"Commerson's dolphins more commonly feed cooperatively: groups form a half-circle to drive fish against shore, or circle fish and take turns passing through the center to feed.",Groups coordinate fish herding and alternate feeding passes.
JRN_R01_B01_SPC_CEPHALORHYNCHUS_COMMERSONII_TERRAIN_BROAD_001,R01_B01,SPC_CEPHALORHYNCHUS_COMMERSONII,terrainBroad,2026-08-19T18:07:53Z,site:animaldiversity.org/accounts/Cephalorhynchus_commersonii Commerson dolphin habitat behavior,Cephalorhynchus commersonii (Commerson's dolphin) | Animal Diversity Web,https://animaldiversity.org/accounts/Cephalorhynchus_commersonii/,true,true,,Cephalorhynchus commersonii (Commerson's dolphin),"Animal Diversity Web, University of Michigan Museum of Zoology",University of Michigan,Habitat,"They inhabit shallow inshore coastlines, harbors, bays, and river mouths, favor neritic water near estuaries and the continental shelf.","Natural habitat includes shallow coastal marine water, estuaries, and shelf waters."
JRN_R01_B01_SPC_CEPHALORHYNCHUS_COMMERSONII_TERRAIN_SPECIFIC_001,R01_B01,SPC_CEPHALORHYNCHUS_COMMERSONII,terrainSpecific,2026-08-19T18:07:53Z,site:animaldiversity.org/accounts/Cephalorhynchus_commersonii Commerson dolphin habitat behavior,Cephalorhynchus commersonii (Commerson's dolphin) | Animal Diversity Web,https://animaldiversity.org/accounts/Cephalorhynchus_commersonii/,true,true,,Cephalorhynchus commersonii (Commerson's dolphin),"Animal Diversity Web, University of Michigan Museum of Zoology",University of Michigan,Habitat,"Sightings occur near bay mouths and estuaries, over the continental shelf, and in kelp beds; open waters are also used.","Specific habitats include estuaries, kelp beds, and pelagic shelf/open waters."
