sourceId,title,authorOrOrganization,publisher,stableUrlOrIdentifier,sourceOpened
SRC_R02_B01_033,North American river otter,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/north-american-river-otter,true
SRC_R02_B01_034,Pallas's cat,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/pallas-cat,true
SRC_R02_B01_035,Red panda,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/red-panda,true
SRC_R02_B01_036,Sloth bear,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/sloth-bear,true
SRC_R02_B01_037,Striped skunk,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/striped-skunk,true
SRC_R02_B01_038,Dhole Conservation in Southeast Asia,Smithsonian Conservation Biology Institute Center for Species Survival,Smithsonian Institution,https://nationalzoo.si.edu/center-for-species-survival/dhole-conservation-southeast-asia,true
SRC_R02_B01_039,Indian Chevrotain - Moschiola indica,"Centre for Biodiversity and Conservation Studies, Osmania University",Osmania University,https://oucbcs.org/wp-content/uploads/2025/08/Vol-2-Issue-4.pdf,true
SRC_R02_B01_040,Common Genet,Potawatomi Zoo,Potawatomi Zoo,https://potawatomizoo.org/animal/common-genet/,true
SRC_R02_B01_041,African Wild Dog,Reid Park Zoo,Reid Park Zoo,https://reidparkzoo.org/animals/african-wild-dog/,true
SRC_R02_B01_042,"Gulo gulo, wolverine",US Forest Service Research and Development,United States Department of Agriculture Forest Service,https://research.fs.usda.gov/feis/species-reviews/gugu,true
SRC_R02_B01_043,Proposal for the Inclusion of the Argali Ovis ammon on CMS Appendix II,Convention on the Conservation of Migratory Species of Wild Animals,United Nations Environment Programme,https://saiga.cms.int/sites/default/files/document/2_1_ovis_ammon_e.pdf,true
SRC_R02_B01_044,Giraffe,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,https://sdzwildlifeexplorers.org/animals/giraffe,true
SRC_R02_B01_045,Nasua nasua (coati),"Sistema de Información de Biodiversidad, Administración de Parques Nacionales",Government of Argentina,https://sib.gob.ar/especies/Nasua-nasua,true
SRC_R02_B01_046,Lama glama,"Sistema de Información de Biodiversidad, Administración de Parques Nacionales",Government of Argentina,https://sib.gob.ar/especies/lama-glama,true
SRC_R02_B01_047,Parachoerus wagneri,"Sistema de Información de Biodiversidad, Administración de Parques Nacionales","Administración de Parques Nacionales, Argentina",https://sib.gob.ar/especies/parachoerus-wagneri,true
SRC_R02_B01_048,Red List of South African Species: Brown Hyaena,South African National Biodiversity Institute,SANBI,https://speciesstatus.sanbi.org/taxa/detail/2070/,true
SRC_R02_B01_049,Moose Species Profile,Alaska Department of Fish and Game,State of Alaska,https://www.adfg.alaska.gov/?adfg=moose.main,true
SRC_R02_B01_050,Arctic Fox Species Profile,Alaska Department of Fish and Game,State of Alaska,https://www.adfg.alaska.gov/index.cfm?adfg=arcticfox.main,true
SRC_R02_B01_051,Elephant seal,Australian Antarctic Division,"Australian Government Department of Climate Change, Energy, the Environment and Water",https://www.antarctica.gov.au/about-antarctica/animals/seals/elephant-seal/,true
SRC_R02_B01_052,Leopard seal,Australian Antarctic Division,"Australian Government Department of Climate Change, Energy, the Environment and Water",https://www.antarctica.gov.au/about-antarctica/animals/seals/leopard-seal/,true
SRC_R02_B01_053,Impala,African Wildlife Foundation,African Wildlife Foundation,https://www.awf.org/wildlife-conservation/impala,true
SRC_R02_B01_054,Sable,African Wildlife Foundation,African Wildlife Foundation,https://www.awf.org/wildlife-conservation/sable,true
SRC_R02_B01_055,Wildebeest,African Wildlife Foundation,African Wildlife Foundation,https://www.awf.org/wildlife-conservation/wildebeest,true
SRC_R02_B01_056,Higher Predators - Bird Island - Seal monitoring,British Antarctic Survey,Natural Environment Research Council,https://www.bas.ac.uk/project/higher-predators-long-term-science/higher-predators-bird-island-seal-monitoring/,true
SRC_R02_B01_057,Everything you need to know about giraffes,Born Free Foundation,Born Free Foundation,https://www.bornfree.org.uk/animals/giraffes/,true
SRC_R02_B01_058,Sea Otter (Enhydra lutris): COSEWIC assessment and status report 2022,Committee on the Status of Endangered Wildlife in Canada,Government of Canada,https://www.canada.ca/en/environment-climate-change/services/species-risk-public-registry/cosewic-assessments-status-reports/sea-otter-2022.html,true
SRC_R02_B01_059,Ethiopian wolf,IUCN SSC Canid Specialist Group,IUCN SSC Canid Specialist Group,https://www.canids.org/species/view/preknl433181,true
SRC_R02_B01_060,Sand cat,IUCN SSC Cat Specialist Group,IUCN SSC Cat Specialist Group,https://www.catsg.org/living-species-sandcat,true
SRC_R02_B01_061,Fossa,Chester Zoo,Chester Zoo,https://www.chesterzoo.org/animals/fossa,true
SRC_R02_B01_062,Argali Sheep — Ovis ammon,Convention on the Conservation of Migratory Species of Wild Animals,United Nations Environment Programme,https://www.cms.int/species/ovis-ammon,true
SRC_R02_B01_063,Bos gaurus,East and Southeast Asia Biodiversity Information Initiative,"Biodiversity Center of Japan, Ministry of the Environment",https://www.esabii.biodic.go.jp/database/mammal/cetartiodactyla/bos_gaurus.html,true
SRC_R02_B01_064,Ibex (Capra ibex),Landratsamt Oberallgäu,Landratsamt Oberallgäu,https://www.freiraum-lebensraum.info/en/animals/ibex,true
SRC_R02_B01_065,Canada Lynx (Lynx canadensis),U.S. Fish & Wildlife Service,U.S. Department of the Interior,https://www.fws.gov/species/canada-lynx-lynx-canadensis,true
SRC_R02_B01_066,Nyctereutes procyonoides - jenot,General Directorate for Environmental Protection,Government of Poland,https://www.gov.pl/web/gdos/nyctereutes-procyonoides---jenot,true
SRC_R02_B01_067,Sulawesi babirusa,IUCN SSC Wild Pig Specialist Group,International Union for Conservation of Nature,https://www.iucn-wpsg.org/sulawesi-babirusa,true
SRC_R02_B01_068,European Pine Marten (Martes martes),Martes Working Group,Martes Working Group,https://www.martesworkinggroup.org/martes-species/european-pine-marten,true
SRC_R02_B01_069,Atlas y Libro Rojo de los Mamíferos Terrestres de España: Herpestes ichneumon,Ministerio para la Transición Ecológica y el Reto Demográfico,Government of Spain,https://www.miteco.gob.es/content/dam/miteco/es/biodiversidad/temas/inventarios-nacionales/ieet_mami_herpestes_ichneumon_tcm30-99809.pdf,true
SRC_R02_B01_070,Pronghorn,Bryce Canyon National Park,U.S. National Park Service,https://www.nps.gov/brca/learn/nature/pronghorn.htm,true
SRC_R02_B01_071,Elk (Cervus canadensis),"Jewel Cave National Monument, National Park Service",U.S. National Park Service,https://www.nps.gov/jeca/learn/nature/elk-cervus-canadensis.htm,true
SRC_R02_B01_072,White-tailed Deer (Odocoileus virginianus),"Jewel Cave National Monument, National Park Service",U.S. Department of the Interior,https://www.nps.gov/jeca/learn/nature/white-tailed-deer-odocoileus-virginianus.htm,true
SRC_R02_B01_073,Gray Wolf,Kobuk Valley National Park,U.S. National Park Service,https://www.nps.gov/kova/learn/nature/gray-wolf.htm,true
SRC_R02_B01_074,Muskox,"Kobuk Valley National Park, National Park Service",U.S. Department of the Interior,https://www.nps.gov/kova/learn/nature/muskox.htm,true
SRC_R02_B01_075,Bighorn Sheep,"Rocky Mountain National Park, National Park Service",U.S. Department of the Interior,https://www.nps.gov/romo/learn/nature/bighorn_sheep.htm,true
SRC_R02_B01_076,Basic Facts - Bison,U.S. National Park Service,U.S. Department of the Interior,https://www.nps.gov/subjects/bison/bison-facts.htm,true
SRC_R02_B01_077,Gray wolf,Voyageurs National Park,U.S. National Park Service,https://www.nps.gov/voya/learn/nature/gray-wolf.htm,true
SRC_R02_B01_078,Hippopotamus,Philadelphia Zoo,Philadelphia Zoo,https://www.philadelphiazoo.org/animals/hippopotamus/,true
SRC_R02_B01_079,About dingoes,Queensland Government,Queensland Government,https://www.qld.gov.au/environment/plants-animals/animals/living-with/dingoes/about-dingoes,true
SRC_R02_B01_080,Black-backed jackal,South African National Biodiversity Institute,SANBI,https://www.sanbi.org/gardens/hantam/wildlife-and-biodiversity-2/black-backed-jackal/,true
SRC_R02_B01_081,European badger,The Wildlife Trusts,The Wildlife Trusts,https://www.wildlifetrusts.org/wildlife-explorer/mammals/european-badger,true
SRC_R02_B01_082,Red deer,The Wildlife Trusts,The Wildlife Trusts,https://www.wildlifetrusts.org/wildlife-explorer/mammals/red-deer,true
SRC_R02_B01_083,Spotted hyena,World Wildlife Fund,World Wildlife Fund,https://www.worldwildlife.org/species/spotted-hyena/,true
SRC_R02_B01_084,Reeves's muntjac,Yangmingshan National Park Headquarters,National Park Service of Taiwan,https://www.ymsnp.gov.tw/ch/florafauna/mammals/385,true
SRC_R02_B01_085,European wild cat,Gdansk Zoo,Gdansk Zoo,https://zoo.gdansk.pl/en/animals/european-wild-cat/,true
SRC_R02_B02_001,Jaguar,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,https://animals.sandiegozoo.org/animals/jaguar,true
SRC_R02_B02_002,Kinkajou,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,https://animals.sandiegozoo.org/animals/kinkajou,true
SRC_R02_B02_003,Leopard,San Diego Zoo Wildlife Alliance,San Diego Zoo Wildlife Alliance,https://animals.sandiegozoo.org/animals/leopard,true
SRC_R02_B02_004,Wild Boars in Singapore,"Animal and Veterinary Service, National Parks Board",Government of Singapore,https://avs.nparks.gov.sg/wildlife/encountering-wildlife/wild-boars/,true
SRC_R02_B02_005,Proposed Monitoring of Lesser Mouse-Deer Tragulus kanchil,Warsaw University of Life Sciences,Folia Pomeranae Universitatis Technologiae Stetinensis,https://foliaaapz.zut.edu.pl/pdf/358/AAPZ2021.57.1.04.pdf,true
SRC_R02_B02_006,Snow Leopard,Los Angeles Zoo and Botanical Gardens,City of Los Angeles,https://lazoo.org/explore-your-zoo/our-animals/mammals/snow-leopard/,true
SRC_R02_B02_007,Fennec fox,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/fennec-fox,true
SRC_R02_B02_008,Lion,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/lion,true
SRC_R02_B02_009,Meerkat,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/meerkat,true
SRC_R02_B02_010,"7 Fascinating Facts About the Fishing Cat, a Wild Cat With an Aquatic Lifestyle",Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/news/7-fascinating-facts-about-fishing-cat-wild-cat-aquatic-lifestyle,true
SRC_R02_B02_011,Tiger,Smithsonian's National Zoo and Conservation Biology Institute,Smithsonian Institution,https://nationalzoo.si.edu/animals/tiger,true
SRC_R02_B02_012,Habitat,Polar Bears International,Polar Bears International,https://polarbearsinternational.org/polar-bears/polar-bear-facts/habitat/,true
SRC_R02_B02_013,Saiga tatarica | Saiga Antelope,Convention on the Conservation of Migratory Species of Wild Animals,United Nations Environment Programme,https://saiga.cms.int/species/saiga-tatarica,true
SRC_R02_B02_014,Seasonal habitat selection by African buffalo Syncerus caffer in the Savuti-Mababe-Linyanti ecosystem of northern Botswana,"Okavango Research Institute, University of Botswana",Koedoe / AOSIS Publishing,https://scielo.org.za/scielo.php?pid=S0075-64582017000200001&script=sci_arttext,true
SRC_R02_B02_015,Tayassu pecari,"Sistema de Información de Biodiversidad, Administración de Parques Nacionales",Government of Argentina,https://sib.gob.ar/especies/tayassu-pecari,true
SRC_R02_B02_016,Tremarctos ornatus,"Sistema de Información de Biodiversidad, Administración de Parques Nacionales",Government of Argentina,https://sib.gob.ar/especies/tremarctos-ornatus,true
SRC_R02_B02_017,Lama vicugna,"Sistema de Información de Biodiversidad, Administración de Parques Nacionales",Government of Argentina,https://sib.gob.ar/index.php/especies/lama-vicugna,true
SRC_R02_B02_018,Orkhon Valley Cultural Landscape,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/1081/,true
SRC_R02_B02_019,Silk Roads: Zarafshan-Karakum Corridor,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/1675/,true
SRC_R02_B02_020,Samarkand - Crossroad of Cultures,UNESCO World Heritage Centre,UNESCO,https://whc.unesco.org/en/list/603,true
SRC_R02_B02_021,Oghuz,Internet Encyclopedia of Ukraine,Canadian Institute of Ukrainian Studies,https://www.encyclopediaofukraine.com/display.asp?linkpath=pages%5CO%5CG%5COghuz.htm,true
SRC_R02_B02_022,Ursus thibetanus,East and Southeast Asia Biodiversity Information Initiative,"Biodiversity Center of Japan, Ministry of the Environment",https://www.esabii.biodic.go.jp/database/mammal/carnivora/ursus_thibetanus.html,true
SRC_R02_B02_023,California Sea Lion,NOAA Fisheries,U.S. Department of Commerce,https://www.fisheries.noaa.gov/species/california-sea-lion,true
SRC_R02_B02_024,Harbor Seal,NOAA Fisheries,U.S. Department of Commerce,https://www.fisheries.noaa.gov/species/harbor-seal/science?page=1,true
SRC_R02_B02_025,Harp Seal,NOAA Fisheries,U.S. Department of Commerce,https://www.fisheries.noaa.gov/species/harp-seal?page=1,true
SRC_R02_B02_026,QEPCAQ,Encyclopaedia Iranica,Encyclopaedia Iranica Foundation,https://www.iranicaonline.org/articles/qepcaq/,true
SRC_R02_B02_027,Common warthog,IUCN SSC Wild Pig Specialist Group,International Union for Conservation of Nature,https://www.iucn-wpsg.org/common-warthog,true
SRC_R02_B02_028,Aardwolf,National Geographic,National Geographic Partners,https://www.nationalgeographic.com/animals/mammals/facts/aardwolves,true
SRC_R02_B02_029,Greater Kudu,North Carolina Zoo,State of North Carolina,https://www.nczoo.org/wildlife/animals/greater-kudu,true
SRC_R02_B02_030,Western Spotted Skunk,Nevada Department of Wildlife,State of Nevada,https://www.ndow.org/species/western-spotted-skunk/,true
SRC_R02_B02_031,"History, Purpose, and Status of Caribou Movements in Northwest Alaska",National Park Service,U.S. Department of the Interior,https://www.nps.gov/articles/aps-17-1-7.htm,true
SRC_R02_B02_032,Red Fox,National Park Service,U.S. Department of the Interior,https://www.nps.gov/articles/red-fox.htm,true
SRC_R02_B02_033,Raccoon,"Big Thicket National Preserve, National Park Service",U.S. Department of the Interior,https://www.nps.gov/bith/learn/nature/raccoon.htm,true
SRC_R02_B02_034,Red Fox,"Gateway National Recreation Area, National Park Service",U.S. Department of the Interior,https://www.nps.gov/gate/red-fox.htm,true
SRC_R02_B02_035,Mountain Lion,"Grand Canyon National Park, National Park Service",U.S. Department of the Interior,https://www.nps.gov/grca/learn/nature/mt-lion.htm,true
SRC_R02_B02_036,Brown Bear - Ursus Arctos,"Kenai Fjords National Park, National Park Service",U.S. Department of the Interior,https://www.nps.gov/kefj/learn/nature/brown-bear.htm,true
SRC_R02_B02_037,Raccoon,"Missouri National Recreational River, National Park Service",U.S. Department of the Interior,https://www.nps.gov/mnrr/learn/nature/raccoon.htm,true
