researchUnitId,breedId,inheritanceRule,unitEvidenceRefs
SPC_SERINUS_CANARIA,BRD_ATLANTIC_CANARY,EXACT_SPECIES,EVD_JRN_R08_B01_SPC_SERINUS_CANARIA_PERSONALITY_ID_001 | EVD_JRN_R08_B01_SPC_SERINUS_CANARIA_TERRAIN_BROAD_001 | EVD_JRN_R08_B01_SPC_SERINUS_CANARIA_TERRAIN_SPECIFIC_001
SPC_CHEILOPOGON_MELANURUS,BRD_ATLANTIC_FLYINGFISH,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_CHEILOPOGON_MELANURUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_CHEILOPOGON_MELANURUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_CHEILOPOGON_MELANURUS_TERRAIN_SPECIFIC_001
SPC_MYXINE_GLUTINOSA,BRD_ATLANTIC_HAGFISH,EXACT_SPECIES,EVD_JRN_R12_B01_SPC_MYXINE_GLUTINOSA_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_MYXINE_GLUTINOSA_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_MYXINE_GLUTINOSA_TERRAIN_SPECIFIC_001
SPC_LIMULUS_POLYPHEMUS,BRD_ATLANTIC_HORSESHOE_CRAB,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_LIMULUS_POLYPHEMUS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_LIMULUS_POLYPHEMUS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_LIMULUS_POLYPHEMUS_TERRAIN_SPECIFIC_001
SPC_PERIOPHTHALMUS_BARBARUS,BRD_ATLANTIC_MUDSKIPPER,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_PERIOPHTHALMUS_BARBARUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_PERIOPHTHALMUS_BARBARUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_PERIOPHTHALMUS_BARBARUS_TERRAIN_SPECIFIC_001
SPC_FRATERCULA_ARCTICA,BRD_ATLANTIC_PUFFIN,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_FRATERCULA_ARCTICA_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_FRATERCULA_ARCTICA_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_FRATERCULA_ARCTICA_TERRAIN_SPECIFIC_001
SPC_SALMO_SALAR,BRD_ATLANTIC_SALMON,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_SALMO_SALAR_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_SALMO_SALAR_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_SALMO_SALAR_TERRAIN_SPECIFIC_001
SPC_LEPTUCA_PUGILATOR,BRD_ATLANTIC_SAND_FIDDLER_CRAB,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_LEPTUCA_PUGILATOR_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_LEPTUCA_PUGILATOR_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_LEPTUCA_PUGILATOR_TERRAIN_SPECIFIC_001
SPC_ATTACUS_ATLAS,BRD_ATLAS_MOTH,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_ATTACUS_ATLAS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_ATTACUS_ATLAS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_ATTACUS_ATLAS_TERRAIN_SPECIFIC_001
SPC_ALECTURA_LATHAMI,BRD_AUSTRALIAN_BRUSH_TURKEY,EXACT_SPECIES,EVD_JRN_R17_B01_SPC_ALECTURA_LATHAMI_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_ALECTURA_LATHAMI_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_ALECTURA_LATHAMI_TERRAIN_SPECIFIC_001
SPC_CALLORHINCHUS_MILII,BRD_AUSTRALIAN_GHOSTSHARK,EXACT_SPECIES,EVD_JRN_R12_B01_SPC_CALLORHINCHUS_MILII_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_CALLORHINCHUS_MILII_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_CALLORHINCHUS_MILII_TERRAIN_SPECIFIC_001
SPC_NEOCERATODUS_FORSTERI,BRD_AUSTRALIAN_LUNGFISH,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_NEOCERATODUS_FORSTERI_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_NEOCERATODUS_FORSTERI_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_NEOCERATODUS_FORSTERI_TERRAIN_SPECIFIC_001
SPC_PELECANUS_CONSPICILLATUS,BRD_AUSTRALIAN_PELICAN,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_PELECANUS_CONSPICILLATUS_TERRAIN_SPECIFIC_001
SPC_AMBYSTOMA_MEXICANUM,BRD_AXOLOTL_BEAST,EXACT_SPECIES,EVD_JRN_R13_B01_SPC_AMBYSTOMA_MEXICANUM_PERSONALITY_ID_001 | EVD_JRN_R13_B01_SPC_AMBYSTOMA_MEXICANUM_TERRAIN_BROAD_001 | EVD_JRN_R13_B01_SPC_AMBYSTOMA_MEXICANUM_TERRAIN_SPECIFIC_001
SPC_DAUBENTONIA_MADAGASCARIENSIS,BRD_AYE_AYE,EXACT_SPECIES,EVD_JRN_R15_B01_SPC_DAUBENTONIA_MADAGASCARIENSIS_PERSONALITY_ID_001 | EVD_JRN_R15_B01_SPC_DAUBENTONIA_MADAGASCARIENSIS_TERRAIN_BROAD_001 | EVD_JRN_R15_B01_SPC_DAUBENTONIA_MADAGASCARIENSIS_TERRAIN_SPECIFIC_001
SPC_PARVULUS_AZIZA,BRD_AZIZA,EXACT_TRADITION,EVD_JRN_R03_B01_SPC_PARVULUS_AZIZA_PERSONALITY_ID_001 | EVD_JRN_R03_B01_SPC_PARVULUS_AZIZA_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_SPC_PARVULUS_AZIZA_TERRAIN_SPECIFIC_001
SPC_BERARDIUS_BAIRDII,BRD_BAIRD_S_BEAKED_WHALE,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_BERARDIUS_BAIRDII_PERSONALITY_001 | EVD_JRN_R01_B01_SPC_BERARDIUS_BAIRDII_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_BERARDIUS_BAIRDII_TERRAIN_SPECIFIC_001
SPC_TAPIRUS_BAIRDII,BRD_BAIRD_S_TAPIR,EXACT_SPECIES,EVD_JRN_R18_B01_SPC_TAPIRUS_BAIRDII_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_TAPIRUS_BAIRDII_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_TAPIRUS_BAIRDII_TERRAIN_SPECIFIC_001
SPC_LEUCOPSAR_ROTHSCHILDI,BRD_BALI_MYNA,EXACT_SPECIES,EVD_JRN_R08_B01_SPC_LEUCOPSAR_ROTHSCHILDI_PERSONALITY_ID_001 | EVD_JRN_R08_B01_SPC_LEUCOPSAR_ROTHSCHILDI_TERRAIN_BROAD_001 | EVD_JRN_R08_B01_SPC_LEUCOPSAR_ROTHSCHILDI_TERRAIN_SPECIFIC_001
SPC_ICTERUS_GALBULA,BRD_BALTIMORE_ORIOLE,EXACT_SPECIES,EVD_JRN_R08_B01_SPC_ICTERUS_GALBULA_PERSONALITY_ID_001 | EVD_JRN_R08_B01_SPC_ICTERUS_GALBULA_TERRAIN_BROAD_001 | EVD_JRN_R08_B01_SPC_ICTERUS_GALBULA_TERRAIN_SPECIFIC_001
SPC_TOXOTES_JACULATRIX,BRD_BANDED_ARCHERFISH,EXACT_SPECIES,EVD_JRN_R14_B02_SPC_TOXOTES_JACULATRIX_PERSONALITY_ID_001 | EVD_JRN_R14_B02_SPC_TOXOTES_JACULATRIX_TERRAIN_BROAD_001 | EVD_JRN_R14_B02_SPC_TOXOTES_JACULATRIX_TERRAIN_SPECIFIC_001
SPC_MUNGOS_MUNGO,BRD_BANDED_MONGOOSE,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_MUNGOS_MUNGO_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_MUNGOS_MUNGO_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_MUNGOS_MUNGO_TERRAIN_SPECIFIC_001
SPC_PHRYNOMANTIS_BIFASCIATUS,BRD_BANDED_RUBBER_FROG,EXACT_SPECIES,EVD_JRN_R13_B01_SPC_PHRYNOMANTIS_BIFASCIATUS_PERSONALITY_ID_001 | EVD_JRN_R13_B01_SPC_PHRYNOMANTIS_BIFASCIATUS_TERRAIN_BROAD_001 | EVD_JRN_R13_B01_SPC_PHRYNOMANTIS_BIFASCIATUS_TERRAIN_SPECIFIC_001
SPC_LATICAUDA_COLUBRINA,BRD_BANDED_SEA_KRAIT,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_LATICAUDA_COLUBRINA_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_LATICAUDA_COLUBRINA_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_LATICAUDA_COLUBRINA_TERRAIN_SPECIFIC_001
SPC_DIPODOMYS_SPECTABILIS,BRD_BANNER_TAILED_KANGAROO_RAT,EXACT_SPECIES,EVD_JRN_R20_B01_SPC_DIPODOMYS_SPECTABILIS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_DIPODOMYS_SPECTABILIS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_DIPODOMYS_SPECTABILIS_TERRAIN_SPECIFIC_001
SPC_SPECTRUM_BANSHEE,BRD_BANSHEE,EXACT_TRADITION,EVD_JRN_R05_B01_SPC_SPECTRUM_BANSHEE_PERSONALITY_ID_001 | EVD_JRN_R05_B01_SPC_SPECTRUM_BANSHEE_TERRAIN_BROAD_001 | EVD_JRN_R05_B01_SPC_SPECTRUM_BANSHEE_TERRAIN_SPECIFIC_001
SPC_ANSER_INDICUS,BRD_BAR_HEADED_GOOSE,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_ANSER_INDICUS_PERSONALITY_001 | EVD_JRN_R01_B01_SPC_ANSER_INDICUS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_ANSER_INDICUS_TERRAIN_SPECIFIC_001
SPC_AMMOTRAGUS_LERVIA,BRD_BARBARY_SHEEP,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_AMMOTRAGUS_LERVIA_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_AMMOTRAGUS_LERVIA_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_AMMOTRAGUS_LERVIA_TERRAIN_SPECIFIC_001
SPC_CALUROMYS_PHILANDER,BRD_BARE_TAILED_WOOLLY_OPOSSUM,EXACT_SPECIES,EVD_JRN_R22_B01_SPC_CALUROMYS_PHILANDER_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_CALUROMYS_PHILANDER_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_CALUROMYS_PHILANDER_TERRAIN_SPECIFIC_001
SPC_TIGRISOMA_MEXICANUM,BRD_BARE_THROATED_TIGER_HERON,EXACT_SPECIES,EVD_JRN_R01_B02_SPC_TIGRISOMA_MEXICANUM_PERSONALITY_ID_001 | EVD_JRN_R01_B02_SPC_TIGRISOMA_MEXICANUM_TERRAIN_BROAD_001 | EVD_JRN_R01_B02_SPC_TIGRISOMA_MEXICANUM_TERRAIN_SPECIFIC_001
SPC_TYTO_ALBA,BRD_BARN_OWL,EXACT_SPECIES,EVD_JRN_R18_B01_SPC_TYTO_ALBA_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_TYTO_ALBA_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_TYTO_ALBA_TERRAIN_SPECIFIC_001
SPC_HIRUNDO_RUSTICA,BRD_BARN_SWALLOW,EXACT_SPECIES,EVD_JRN_R08_B01_SPC_HIRUNDO_RUSTICA_PERSONALITY_ID_001 | EVD_JRN_R08_B01_SPC_HIRUNDO_RUSTICA_TERRAIN_BROAD_001 | EVD_JRN_R08_B01_SPC_HIRUNDO_RUSTICA_TERRAIN_SPECIFIC_001
SPC_CETORHINUS_MAXIMUS,BRD_BASKING_SHARK,EXACT_SPECIES,EVD_JRN_R12_B01_SPC_CETORHINUS_MAXIMUS_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_CETORHINUS_MAXIMUS_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_CETORHINUS_MAXIMUS_TERRAIN_SPECIFIC_001
SPC_TERATHOPIUS_ECAUDATUS,BRD_BATELEUR,EXACT_SPECIES,EVD_JRN_R18_B01_SPC_TERATHOPIUS_ECAUDATUS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_TERATHOPIUS_ECAUDATUS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_TERATHOPIUS_ECAUDATUS_TERRAIN_SPECIFIC_001
SPC_GYPAETUS_BARBATUS,BRD_BEARDED_VULTURE,EXACT_SPECIES,EVD_JRN_R18_B01_SPC_GYPAETUS_BARBATUS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_GYPAETUS_BARBATUS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_GYPAETUS_BARBATUS_TERRAIN_SPECIFIC_001
SPC_CINNYRIS_PULCHELLUS,BRD_BEAUTIFUL_SUNBIRD,EXACT_SPECIES,EVD_JRN_R08_B01_SPC_CINNYRIS_PULCHELLUS_PERSONALITY_ID_001 | EVD_JRN_R08_B01_SPC_CINNYRIS_PULCHELLUS_TERRAIN_BROAD_001 | EVD_JRN_R08_B01_SPC_CINNYRIS_PULCHELLUS_TERRAIN_SPECIFIC_001
SPC_MELLISUGA_HELENAE,BRD_BEE_HUMMINGBIRD,EXACT_SPECIES,EVD_JRN_R22_B01_SPC_MELLISUGA_HELENAE_PERSONALITY_ID_001 | EVD_JRN_R22_B01_SPC_MELLISUGA_HELENAE_TERRAIN_BROAD_001 | EVD_JRN_R22_B01_SPC_MELLISUGA_HELENAE_TERRAIN_SPECIFIC_001
SPC_DELPHINAPTERUS_LEUCAS,BRD_BELUGA_WHALE,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_DELPHINAPTERUS_LEUCAS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_DELPHINAPTERUS_LEUCAS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_DELPHINAPTERUS_LEUCAS_TERRAIN_SPECIFIC_001
SPC_ALPHEUS_HETEROCHAELIS,BRD_BIGCLAW_SNAPPING_SHRIMP,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_ALPHEUS_HETEROCHAELIS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_ALPHEUS_HETEROCHAELIS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_ALPHEUS_HETEROCHAELIS_TERRAIN_SPECIFIC_001
SPC_OVIS_CANADENSIS,BRD_BIGHORN_SHEEP,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_OVIS_CANADENSIS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_OVIS_CANADENSIS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_OVIS_CANADENSIS_TERRAIN_SPECIFIC_001
SPC_RHYNCHOCYON_PETERSI,BRD_BLACK_AND_RUFOUS_GIANT_SENGI,EXACT_SPECIES,EVD_JRN_R11_B01_SPC_RHYNCHOCYON_PETERSI_PERSONALITY_ID_001 | EVD_JRN_R11_B01_SPC_RHYNCHOCYON_PETERSI_TERRAIN_BROAD_001 | EVD_JRN_R11_B01_SPC_RHYNCHOCYON_PETERSI_TERRAIN_SPECIFIC_001
SPC_CANIS_MESOMELAS,BRD_BLACK_BACKED_JACKAL,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_CANIS_MESOMELAS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_CANIS_MESOMELAS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_CANIS_MESOMELAS_TERRAIN_SPECIFIC_001
SPC_THALASSARCHE_MELANOPHRIS,BRD_BLACK_BROWED_ALBATROSS,EXACT_SPECIES,EVD_JRN_R01_B02_SPC_THALASSARCHE_MELANOPHRIS_PERSONALITY_ID_001 | EVD_JRN_R01_B02_SPC_THALASSARCHE_MELANOPHRIS_TERRAIN_BROAD_001 | EVD_JRN_R01_B02_SPC_THALASSARCHE_MELANOPHRIS_TERRAIN_SPECIFIC_001
SPC_MELANOSUCHUS_NIGER,BRD_BLACK_CAIMAN,EXACT_SPECIES,EVD_JRN_R04_B01_SPC_MELANOSUCHUS_NIGER_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_MELANOSUCHUS_NIGER_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_MELANOSUCHUS_NIGER_TERRAIN_SPECIFIC_001
SPC_APTERONOTUS_ALBIFRONS,BRD_BLACK_GHOST_KNIFEFISH,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_APTERONOTUS_ALBIFRONS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_APTERONOTUS_ALBIFRONS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_APTERONOTUS_ALBIFRONS_TERRAIN_SPECIFIC_001
SPC_MILVUS_MIGRANS,BRD_BLACK_KITE,EXACT_SPECIES,EVD_JRN_R18_B01_SPC_MILVUS_MIGRANS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_MILVUS_MIGRANS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_MILVUS_MIGRANS_TERRAIN_SPECIFIC_001
SPC_DENDROASPIS_POLYLEPIS,BRD_BLACK_MAMBA,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_DENDROASPIS_POLYLEPIS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_DENDROASPIS_POLYLEPIS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_DENDROASPIS_POLYLEPIS_TERRAIN_SPECIFIC_001
SPC_COLOSSOMA_MACROPOMUM,BRD_BLACK_PACU,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_COLOSSOMA_MACROPOMUM_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_COLOSSOMA_MACROPOMUM_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_COLOSSOMA_MACROPOMUM_TERRAIN_SPECIFIC_001
SPC_DICEROS_BICORNIS,BRD_BLACK_RHINOCEROS,EXACT_SPECIES,EVD_JRN_R18_B01_SPC_DICEROS_BICORNIS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_DICEROS_BICORNIS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_DICEROS_BICORNIS_TERRAIN_SPECIFIC_001
SPC_RYNCHOPS_NIGER,BRD_BLACK_SKIMMER,EXACT_SPECIES,EVD_JRN_R01_B02_SPC_RYNCHOPS_NIGER_PERSONALITY_ID_001 | EVD_JRN_R01_B02_SPC_RYNCHOPS_NIGER_TERRAIN_BROAD_001 | EVD_JRN_R01_B02_SPC_RYNCHOPS_NIGER_TERRAIN_SPECIFIC_001
SPC_CYGNUS_ATRATUS,BRD_BLACK_SWAN,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_CYGNUS_ATRATUS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_CYGNUS_ATRATUS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_CYGNUS_ATRATUS_TERRAIN_SPECIFIC_001
SPC_LEPUS_CALIFORNICUS,BRD_BLACK_TAILED_JACKRABBIT,EXACT_SPECIES,EVD_JRN_R20_B01_SPC_LEPUS_CALIFORNICUS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_LEPUS_CALIFORNICUS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_LEPUS_CALIFORNICUS_TERRAIN_SPECIFIC_001
SPC_CYNOMYS_LUDOVICIANUS,BRD_BLACK_TAILED_PRAIRIE_DOG,EXACT_SPECIES,EVD_JRN_R20_B01_SPC_CYNOMYS_LUDOVICIANUS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_CYNOMYS_LUDOVICIANUS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_CYNOMYS_LUDOVICIANUS_TERRAIN_SPECIFIC_001
SPC_CHAENOCEPHALUS_ACERATUS,BRD_BLACKFIN_ICEFISH,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_CHAENOCEPHALUS_ACERATUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_CHAENOCEPHALUS_ACERATUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_CHAENOCEPHALUS_ACERATUS_TERRAIN_SPECIFIC_001
SPC_VANELLUS_ARMATUS,BRD_BLACKSMITH_LAPWING,EXACT_SPECIES,EVD_JRN_R01_B02_SPC_VANELLUS_ARMATUS_PERSONALITY_ID_001 | EVD_JRN_R01_B02_SPC_VANELLUS_ARMATUS_TERRAIN_BROAD_001 | EVD_JRN_R01_B02_SPC_VANELLUS_ARMATUS_TERRAIN_SPECIFIC_001
SPC_CARCHARHINUS_MELANOPTERUS,BRD_BLACKTIP_REEF_SHARK,EXACT_SPECIES,EVD_JRN_R12_B01_SPC_CARCHARHINUS_MELANOPTERUS_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_CARCHARHINUS_MELANOPTERUS_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_CARCHARHINUS_MELANOPTERUS_TERRAIN_SPECIFIC_001
SPC_CYSTOSOMA_SAUNDERSII,BRD_BLADDER_CICADA,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_CYSTOSOMA_SAUNDERSII_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_CYSTOSOMA_SAUNDERSII_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_CYSTOSOMA_SAUNDERSII_TERRAIN_SPECIFIC_001
SPC_KETUPA_BLAKISTONI,BRD_BLAKISTON_S_FISH_OWL,EXACT_SPECIES,EVD_JRN_R18_B01_SPC_KETUPA_BLAKISTONI_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_KETUPA_BLAKISTONI_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_KETUPA_BLAKISTONI_TERRAIN_SPECIFIC_001
SPC_ANOLIS_GORGONAE,BRD_BLUE_ANOLE,EXACT_SPECIES,EVD_JRN_R24_B01_SPC_ANOLIS_GORGONAE_PERSONALITY_ID_001 | EVD_JRN_R24_B01_SPC_ANOLIS_GORGONAE_TERRAIN_BROAD_001 | EVD_JRN_R24_B01_SPC_ANOLIS_GORGONAE_TERRAIN_SPECIFIC_001
SPC_SULA_NEBOUXII,BRD_BLUE_FOOTED_BOOBY,EXACT_SPECIES,EVD_JRN_R01_B02_SPC_SULA_NEBOUXII_PERSONALITY_ID_001 | EVD_JRN_R01_B02_SPC_SULA_NEBOUXII_TERRAIN_BROAD_001 | EVD_JRN_R01_B02_SPC_SULA_NEBOUXII_TERRAIN_SPECIFIC_001
SPC_CYANOCITTA_CRISTATA,BRD_BLUE_JAY,EXACT_SPECIES,EVD_JRN_R08_B01_SPC_CYANOCITTA_CRISTATA_PERSONALITY_ID_001 | EVD_JRN_R08_B01_SPC_CYANOCITTA_CRISTATA_TERRAIN_BROAD_001 | EVD_JRN_R08_B01_SPC_CYANOCITTA_CRISTATA_TERRAIN_SPECIFIC_001
SPC_MORPHO_MENELAUS,BRD_BLUE_MORPHO,EXACT_SPECIES,EVD_JRN_R25_B02_SPC_MORPHO_MENELAUS_PERSONALITY_ID_001 | EVD_JRN_R25_B02_SPC_MORPHO_MENELAUS_TERRAIN_BROAD_001 | EVD_JRN_R25_B02_SPC_MORPHO_MENELAUS_TERRAIN_SPECIFIC_001
SPC_HALOBAENA_CAERULEA,BRD_BLUE_PETREL,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_HALOBAENA_CAERULEA_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_HALOBAENA_CAERULEA_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_HALOBAENA_CAERULEA_TERRAIN_SPECIFIC_001
SPC_ISCHNURA_ELEGANS,BRD_BLUE_TAILED_DAMSELFLY,EXACT_SPECIES,EVD_JRN_R25_B01_SPC_ISCHNURA_ELEGANS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_ISCHNURA_ELEGANS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_ISCHNURA_ELEGANS_TERRAIN_SPECIFIC_001
SPC_PARACANTHURUS_HEPATUS,BRD_BLUE_TANG,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_PARACANTHURUS_HEPATUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_PARACANTHURUS_HEPATUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_PARACANTHURUS_HEPATUS_TERRAIN_SPECIFIC_001
SPC_BALAENOPTERA_MUSCULUS,BRD_BLUE_WHALE,EXACT_SPECIES,EVD_JRN_R01_B01_SPC_BALAENOPTERA_MUSCULUS_PERSONALITY_001 | EVD_JRN_R01_B01_SPC_BALAENOPTERA_MUSCULUS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_BALAENOPTERA_MUSCULUS_TERRAIN_SPECIFIC_001
SPC_CONNOCHAETES_TAURINUS,BRD_BLUE_WILDEBEEST,EXACT_SPECIES,EVD_JRN_R02_B01_SPC_CONNOCHAETES_TAURINUS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_CONNOCHAETES_TAURINUS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_CONNOCHAETES_TAURINUS_TERRAIN_SPECIFIC_001
SPC_NOTHOBRANCHIUS_RACHOVII,BRD_BLUEFIN_NOTHO,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_NOTHOBRANCHIUS_RACHOVII_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_NOTHOBRANCHIUS_RACHOVII_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_NOTHOBRANCHIUS_RACHOVII_TERRAIN_SPECIFIC_001
SPC_NASO_UNICORNIS,BRD_BLUESPINE_UNICORNFISH,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_NASO_UNICORNIS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_NASO_UNICORNIS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_NASO_UNICORNIS_TERRAIN_SPECIFIC_001
SPC_LABROIDES_DIMIDIATUS,BRD_BLUESTREAK_CLEANER_WRASSE,EXACT_SPECIES,EVD_JRN_R14_B01_SPC_LABROIDES_DIMIDIATUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_LABROIDES_DIMIDIATUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_LABROIDES_DIMIDIATUS_TERRAIN_SPECIFIC_001
