evidenceId,researchUnitId,targetField,batchId,journalEntryId,researchedAt,sourceOpened,sourceUrl,sourceTitle,locator,boundedContext,sourceFact,normalizationBridge,generatedBy,citationId,sourceId,authorOrOrganization,publisher,stableUrlOrIdentifier,subjectAlignment,claimAlignment,citationBoundedContext,journalQuery,journalSearchResultChosen,journalActualOpenedUrl,journalAccepted,inheritedBreedCount,inheritedBreedIds
EVD_JRN_R01_B01_SPC_ANSER_INDICUS_TERRAIN_SPECIFIC_001,SPC_ANSER_INDICUS,terrainSpecific,R01_B01,JRN_R01_B01_SPC_ANSER_INDICUS_TERRAIN_SPECIFIC_001,2026-08-19T17:52:49Z,true,https://animaldiversity.org/accounts/Anser_indicus/,Anser indicus (bar-headed goose),Behavior and Food Habits,"Ground nests occur at high elevation, with feeding on highland grasses around lakes and streams.","Alpine, lake, and river settings are directly supported.","Alpine, lake, and river settings are directly supported. Normalized only to controlled terrainSpecific tokens: ALPINE, LAKE, RIVER.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANSER_INDICUS_TERRAIN_SPECIFIC_001,SRC_R01_B01_007,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Anser_indicus/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Ground nests occur at high elevation, with feeding on highland grasses around lakes and streams.",site:animaldiversity.org/accounts/Anser_indicus Anser indicus habitat behavior,Anser indicus (bar-headed goose) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Anser_indicus/,true,1,BRD_BAR_HEADED_GOOSE
EVD_JRN_R01_B01_SPC_ANTHROPOIDES_VIRGO_PERSONALITY_001,SPC_ANTHROPOIDES_VIRGO,personalityId,R01_B01,JRN_R01_B01_SPC_ANTHROPOIDES_VIRGO_PERSONALITY_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Anthropoides_virgo/,Anthropoides virgo (demoiselle crane),Communication and Perception,"The exact-species account documents an extensive repertoire of contact, guard, alarm, flight-intention, and pair calls.",Demoiselle cranes use varied vocal expression for social coordination.,The varied exact-species call repertoire is direct outward vocal expression.,BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANTHROPOIDES_VIRGO_PERSONALITY_001,SRC_R01_B01_008,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Anthropoides_virgo/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The exact-species account documents an extensive repertoire of contact, guard, alarm, flight-intention, and pair calls.",site:animaldiversity.org/accounts/Anthropoides_virgo Anthropoides virgo habitat behavior,Anthropoides virgo (demoiselle crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Anthropoides_virgo/,true,1,BRD_DEMOISELLE_CRANE
EVD_JRN_R01_B01_SPC_ANTHROPOIDES_VIRGO_TERRAIN_BROAD_001,SPC_ANTHROPOIDES_VIRGO,terrainBroad,R01_B01,JRN_R01_B01_SPC_ANTHROPOIDES_VIRGO_TERRAIN_BROAD_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Anthropoides_virgo/,Anthropoides virgo (demoiselle crane),Habitat,"The account places the species in open uplands spanning grassland, semi-arid savanna, steppe, plateau, and semi-desert.","Demoiselle cranes use grassland, mountain/upland, and desert systems near water.","Demoiselle cranes use grassland, mountain/upland, and desert systems near water. Normalized only to controlled terrainBroad tokens: GRASSLAND, MOUNTAIN, DESERT, FRESHWATER.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANTHROPOIDES_VIRGO_TERRAIN_BROAD_001,SRC_R01_B01_008,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Anthropoides_virgo/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The account places the species in open uplands spanning grassland, semi-arid savanna, steppe, plateau, and semi-desert.",site:animaldiversity.org/accounts/Anthropoides_virgo Anthropoides virgo habitat behavior,Anthropoides virgo (demoiselle crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Anthropoides_virgo/,true,1,BRD_DEMOISELLE_CRANE
EVD_JRN_R01_B01_SPC_ANTHROPOIDES_VIRGO_TERRAIN_SPECIFIC_001,SPC_ANTHROPOIDES_VIRGO,terrainSpecific,R01_B01,JRN_R01_B01_SPC_ANTHROPOIDES_VIRGO_TERRAIN_SPECIFIC_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Anthropoides_virgo/,Anthropoides virgo (demoiselle crane),Habitat,"Specific supported settings are savannas, steppes, high plateaus, semi-deserts, and riparian areas.","Savanna, steppe, plateau, and river-edge terrain are supported.","Savanna, steppe, plateau, and river-edge terrain are supported. Normalized only to controlled terrainSpecific tokens: SAVANNA, STEPPE, PLATEAU, RIVER.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANTHROPOIDES_VIRGO_TERRAIN_SPECIFIC_001,SRC_R01_B01_008,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Anthropoides_virgo/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Specific supported settings are savannas, steppes, high plateaus, semi-deserts, and riparian areas.",site:animaldiversity.org/accounts/Anthropoides_virgo Anthropoides virgo habitat behavior,Anthropoides virgo (demoiselle crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Anthropoides_virgo/,true,1,BRD_DEMOISELLE_CRANE
EVD_JRN_R01_B01_SPC_ANTIGONE_ANTIGONE_PERSONALITY_001,SPC_ANTIGONE_ANTIGONE,personalityId,R01_B01,JRN_R01_B01_SPC_ANTIGONE_ANTIGONE_PERSONALITY_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Grus_antigone/,Grus antigone (Sarus crane),"Reproduction, lines 90-119",Pairs build large wetland nests; both parents feed and care for fledglings through an extended juvenile period.,Sarus crane pairs share sustained nest and fledgling duty.,"Shared construction, feeding, and extended fledgling care directly express nest duty.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANTIGONE_ANTIGONE_PERSONALITY_001,SRC_R01_B01_032,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Grus_antigone/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Pairs build large wetland nests; both parents feed and care for fledglings through an extended juvenile period.,site:animaldiversity.org/accounts/Antigone_antigone Antigone antigone habitat behavior,Grus antigone (Sarus crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Grus_antigone/,true,1,BRD_SARUS_CRANE
EVD_JRN_R01_B01_SPC_ANTIGONE_ANTIGONE_TERRAIN_BROAD_001,SPC_ANTIGONE_ANTIGONE,terrainBroad,R01_B01,JRN_R01_B01_SPC_ANTIGONE_ANTIGONE_TERRAIN_BROAD_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Grus_antigone/,Grus antigone (Sarus crane),"Habitat, lines 48-61",The exact-species account centers low natural wetlands and also identifies savanna or grassland habitat.,Sarus cranes use wetland and grassland systems.,"Sarus cranes use wetland and grassland systems. Normalized only to controlled terrainBroad tokens: WETLAND, GRASSLAND.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANTIGONE_ANTIGONE_TERRAIN_BROAD_001,SRC_R01_B01_032,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Grus_antigone/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,The exact-species account centers low natural wetlands and also identifies savanna or grassland habitat.,site:animaldiversity.org/accounts/Antigone_antigone Antigone antigone habitat behavior,Grus antigone (Sarus crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Grus_antigone/,true,1,BRD_SARUS_CRANE
EVD_JRN_R01_B01_SPC_ANTIGONE_ANTIGONE_TERRAIN_SPECIFIC_001,SPC_ANTIGONE_ANTIGONE,terrainSpecific,R01_B01,JRN_R01_B01_SPC_ANTIGONE_ANTIGONE_TERRAIN_SPECIFIC_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Grus_antigone/,Grus antigone (Sarus crane),"Habitat, lines 48-61","The account names low wetlands, marsh, and savanna/grassland; flooded rice paddies are treated as secondary adaptation.",Marsh and savanna are supported natural terrain tokens.,"Marsh and savanna are supported natural terrain tokens. Normalized only to controlled terrainSpecific tokens: MARSH, SAVANNA.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANTIGONE_ANTIGONE_TERRAIN_SPECIFIC_001,SRC_R01_B01_032,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Grus_antigone/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The account names low wetlands, marsh, and savanna/grassland; flooded rice paddies are treated as secondary adaptation.",site:animaldiversity.org/accounts/Antigone_antigone Antigone antigone habitat behavior,Grus antigone (Sarus crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Grus_antigone/,true,1,BRD_SARUS_CRANE
EVD_JRN_R01_B01_SPC_ANTIGONE_CANADENSIS_PERSONALITY_001,SPC_ANTIGONE_CANADENSIS,personalityId,R01_B01,JRN_R01_B01_SPC_ANTIGONE_CANADENSIS_PERSONALITY_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Grus_canadensis/,Grus canadensis (sandhill crane),Behavior,Family groups combine into survival groups that feed and roost together during migration and winter.,Sandhill cranes form cooperative survival groups for feeding and roosting.,"The account's survival groups are an outward cooperative grouping response, not inferred psychology.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANTIGONE_CANADENSIS_PERSONALITY_001,SRC_R01_B01_033,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Grus_canadensis/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Family groups combine into survival groups that feed and roost together during migration and winter.,site:animaldiversity.org/accounts/Grus_canadensis sandhill crane habitat behavior,Grus canadensis (sandhill crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Grus_canadensis/,true,1,BRD_SANDHILL_CRANE
EVD_JRN_R01_B01_SPC_ANTIGONE_CANADENSIS_TERRAIN_BROAD_001,SPC_ANTIGONE_CANADENSIS,terrainBroad,R01_B01,JRN_R01_B01_SPC_ANTIGONE_CANADENSIS_TERRAIN_BROAD_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Grus_canadensis/,Grus canadensis (sandhill crane),Habitat,Most populations nest in open wet grasslands and freshwater wetlands.,Sandhill cranes use grassland and wetland systems.,"Sandhill cranes use grassland and wetland systems. Normalized only to controlled terrainBroad tokens: GRASSLAND, WETLAND.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANTIGONE_CANADENSIS_TERRAIN_BROAD_001,SRC_R01_B01_033,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Grus_canadensis/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Most populations nest in open wet grasslands and freshwater wetlands.,site:animaldiversity.org/accounts/Grus_canadensis sandhill crane habitat behavior,Grus canadensis (sandhill crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Grus_canadensis/,true,1,BRD_SANDHILL_CRANE
EVD_JRN_R01_B01_SPC_ANTIGONE_CANADENSIS_TERRAIN_SPECIFIC_001,SPC_ANTIGONE_CANADENSIS,terrainSpecific,R01_B01,JRN_R01_B01_SPC_ANTIGONE_CANADENSIS_TERRAIN_SPECIFIC_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Grus_canadensis/,Grus canadensis (sandhill crane),Habitat,"The account specifically names wet meadows, freshwater marshes, and bogs.","Meadow, marsh, and bog are directly supported terrain tokens.","Meadow, marsh, and bog are directly supported terrain tokens. Normalized only to controlled terrainSpecific tokens: MEADOW, MARSH, BOG.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_ANTIGONE_CANADENSIS_TERRAIN_SPECIFIC_001,SRC_R01_B01_033,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Grus_canadensis/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The account specifically names wet meadows, freshwater marshes, and bogs.",site:animaldiversity.org/accounts/Grus_canadensis sandhill crane habitat behavior,Grus canadensis (sandhill crane) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Grus_canadensis/,true,1,BRD_SANDHILL_CRANE
EVD_JRN_R01_B01_SPC_APTENODYTES_FORSTERI_PERSONALITY_001,SPC_APTENODYTES_FORSTERI,personalityId,R01_B01,JRN_R01_B01_SPC_APTENODYTES_FORSTERI_PERSONALITY_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Aptenodytes_forsteri/,Aptenodytes forsteri (emperor penguin),Food Habits,The exact-species account reports observations of groups coordinating dives and hunting cooperatively.,Emperor penguins coordinate group dives and cooperative hunts.,Observed coordinated group diving and hunting directly matches cooperative hunting.,BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_APTENODYTES_FORSTERI_PERSONALITY_001,SRC_R01_B01_009,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_forsteri/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,The exact-species account reports observations of groups coordinating dives and hunting cooperatively.,site:animaldiversity.org/accounts/Aptenodytes_forsteri Aptenodytes forsteri habitat behavior,Aptenodytes forsteri (emperor penguin) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_forsteri/,true,1,BRD_EMPEROR_PENGUIN
EVD_JRN_R01_B01_SPC_APTENODYTES_FORSTERI_TERRAIN_BROAD_001,SPC_APTENODYTES_FORSTERI,terrainBroad,R01_B01,JRN_R01_B01_SPC_APTENODYTES_FORSTERI_TERRAIN_BROAD_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Aptenodytes_forsteri/,Aptenodytes forsteri (emperor penguin),Habitat,"The species is exclusively Antarctic, breeding on coastal fast ice and foraging in open ocean among seasonal pack ice.","Emperor penguins use polar ice, coastal, and ocean systems.","Emperor penguins use polar ice, coastal, and ocean systems. Normalized only to controlled terrainBroad tokens: POLAR_ICE, OCEAN, COASTAL.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_APTENODYTES_FORSTERI_TERRAIN_BROAD_001,SRC_R01_B01_009,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_forsteri/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The species is exclusively Antarctic, breeding on coastal fast ice and foraging in open ocean among seasonal pack ice.",site:animaldiversity.org/accounts/Aptenodytes_forsteri Aptenodytes forsteri habitat behavior,Aptenodytes forsteri (emperor penguin) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_forsteri/,true,1,BRD_EMPEROR_PENGUIN
EVD_JRN_R01_B01_SPC_APTENODYTES_FORSTERI_TERRAIN_SPECIFIC_001,SPC_APTENODYTES_FORSTERI,terrainSpecific,R01_B01,JRN_R01_B01_SPC_APTENODYTES_FORSTERI_TERRAIN_SPECIFIC_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Aptenodytes_forsteri/,Aptenodytes forsteri (emperor penguin),Habitat,"Dense stable fast ice, seasonal pack ice, ice shelves, and open sea are all named habitat components.","Pack ice, glacier/ice-shelf, and pelagic terrain are supported.","Pack ice, glacier/ice-shelf, and pelagic terrain are supported. Normalized only to controlled terrainSpecific tokens: PACK_ICE, GLACIER, PELAGIC.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_APTENODYTES_FORSTERI_TERRAIN_SPECIFIC_001,SRC_R01_B01_009,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_forsteri/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Dense stable fast ice, seasonal pack ice, ice shelves, and open sea are all named habitat components.",site:animaldiversity.org/accounts/Aptenodytes_forsteri Aptenodytes forsteri habitat behavior,Aptenodytes forsteri (emperor penguin) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_forsteri/,true,1,BRD_EMPEROR_PENGUIN
EVD_JRN_R01_B01_SPC_APTENODYTES_PATAGONICUS_PERSONALITY_001,SPC_APTENODYTES_PATAGONICUS,personalityId,R01_B01,JRN_R01_B01_SPC_APTENODYTES_PATAGONICUS_PERSONALITY_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Aptenodytes_patagonicus/,Aptenodytes patagonicus (king penguin),Behavior,Colonies huddle during blizzards and form communal chick crèches for protection while both parents forage.,King penguins use collective huddles and crèches for group protection.,Protective communal crèches and weather huddles directly express group defense.,BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_APTENODYTES_PATAGONICUS_PERSONALITY_001,SRC_R01_B01_010,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_patagonicus/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Colonies huddle during blizzards and form communal chick crèches for protection while both parents forage.,site:animaldiversity.org/accounts/Aptenodytes_patagonicus king penguin habitat behavior,Aptenodytes patagonicus (king penguin) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_patagonicus/,true,1,BRD_KING_PENGUIN
EVD_JRN_R01_B01_SPC_APTENODYTES_PATAGONICUS_TERRAIN_BROAD_001,SPC_APTENODYTES_PATAGONICUS,terrainBroad,R01_B01,JRN_R01_B01_SPC_APTENODYTES_PATAGONICUS_TERRAIN_BROAD_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Aptenodytes_patagonicus/,Aptenodytes patagonicus (king penguin),Habitat,"Primary habitat is sparsely vegetated sub-Antarctic islands, with extensive feeding in southern-ocean waters.","King penguins use coastal island, polar, and ocean systems.","King penguins use coastal island, polar, and ocean systems. Normalized only to controlled terrainBroad tokens: COASTAL, OCEAN, POLAR_ICE.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_APTENODYTES_PATAGONICUS_TERRAIN_BROAD_001,SRC_R01_B01_010,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_patagonicus/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Primary habitat is sparsely vegetated sub-Antarctic islands, with extensive feeding in southern-ocean waters.",site:animaldiversity.org/accounts/Aptenodytes_patagonicus king penguin habitat behavior,Aptenodytes patagonicus (king penguin) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_patagonicus/,true,1,BRD_KING_PENGUIN
EVD_JRN_R01_B01_SPC_APTENODYTES_PATAGONICUS_TERRAIN_SPECIFIC_001,SPC_APTENODYTES_PATAGONICUS,terrainSpecific,R01_B01,JRN_R01_B01_SPC_APTENODYTES_PATAGONICUS_TERRAIN_SPECIFIC_001,2026-08-19T17:54:48Z,true,https://animaldiversity.org/accounts/Aptenodytes_patagonicus/,Aptenodytes patagonicus (king penguin),Habitat,"The account identifies sub-Antarctic islands, tundra conditions, and pelagic feeding waters.","Island, tundra, and pelagic terrain are supported.","Island, tundra, and pelagic terrain are supported. Normalized only to controlled terrainSpecific tokens: ISLAND, PELAGIC, TUNDRA.",BATCH_RESEARCH,CIT_JRN_R01_B01_SPC_APTENODYTES_PATAGONICUS_TERRAIN_SPECIFIC_001,SRC_R01_B01_010,University of Michigan Museum of Zoology,Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_patagonicus/,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The account identifies sub-Antarctic islands, tundra conditions, and pelagic feeding waters.",site:animaldiversity.org/accounts/Aptenodytes_patagonicus king penguin habitat behavior,Aptenodytes patagonicus (king penguin) | INFORMATION | Animal Diversity Web,https://animaldiversity.org/accounts/Aptenodytes_patagonicus/,true,1,BRD_KING_PENGUIN
